Exporter M.49,Exporter ISO3,Exporter,Exporter region,Resource,Year,Value (1000USD),Weight (1000kg)
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2019,35.0185459,3.616036
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2019,2411.043563,678.557575
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2019,29.97354152,3.326795589
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2019,205.13637,86.4
524,NPL,Nepal,Central and Southern Asia,Coffee,2019,937.3061723,78.3332974
528,NLD,Netherlands,Europe,Coffee,2019,750015.263,122915.5276
531,CUW,Curacao,Latin America and the Caribbean,Coffee,2019,201.294049,14.59934
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2019,0.308394,0.047
534,SXM,Sint Maarten (Dutch part),Latin America and the Caribbean,Coffee,2019,16.506151,0.86683
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2019,90.300977,20.0375
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2019,158.791263,15.205
554,NZL,New Zealand,Australia and New Zealand,Coffee,2019,5226.081904,640.5374721
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2019,490694.6285,170448.7246
562,NER,Niger,Sub-Saharan Africa,Coffee,2019,64.634244,34.39304
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2019,202.784617,134.855638
568,,"Other Europe, nes",,Coffee,2019,25931.8427,3968.978701
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2019,0.470633,0.07911
579,NOR,Norway,Europe,Coffee,2019,5143.146652,775.0363133
586,PAK,Pakistan,Central and Southern Asia,Coffee,2019,63.39515,81.9843
591,PAN,Panama,Latin America and the Caribbean,Coffee,2019,43253.33499,4045.131835
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2019,140357.4665,47753.48364
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2019,15.23457,2.8736
604,PER,Peru,Latin America and the Caribbean,Coffee,2019,708513.0151,237036.7845
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2019,2182.226001,1015.702856
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),Coffee,2019,0.508703,0.060175
616,POL,Poland,Europe,Coffee,2019,328065.3156,62574.16848
620,PRT,Portugal,Europe,Coffee,2019,91536.22652,14912.8706
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2019,26224.57088,8516.046279
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2019,135.100618,19.912267
642,ROU,Romania,Europe,Coffee,2019,11413.01708,1999.79317
643,RUS,Russian Federation,Europe,Coffee,2019,38553.44607,8091.117978
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2019,102497.9627,35233.32128
652,BLM,Saint-Barthelemy,Latin America and the Caribbean,Coffee,2019,7.114834,23.26
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2019,14.142,2.671
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2019,78.34348,12
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2019,9.97524,0.389448
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2019,34.469453,5.07872
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2019,0.258998,0.030844
674,SMR,San Marino,Europe,Coffee,2019,83.404589,10.84
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2019,22.147276,3.0555
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2019,4504.701241,967.1699952
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2019,201.601264,43.09927663
688,SRB,Serbia,Europe,Coffee,2019,8013.414256,1544.60914
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2019,1.67709,0.12
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2019,2860.95288,1829.54581
699,IND,India,Central and Southern Asia,Coffee,2019,533217.9124,235832.6732
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2019,39873.8634,7170.790666
703,SVK,Slovakia,Europe,Coffee,2019,111026.3755,21826.86015
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2019,2431504.041,1471420.699
705,SVN,Slovenia,Europe,Coffee,2019,45844.58075,13656.0049
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2019,69.451851,24.862
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2019,20047.02596,4033.196157
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2019,3930.398034,816.8137
724,ESP,Spain,Europe,Coffee,2019,313189.3097,52011.87317
729,SDN,Sudan,Northern Africa and Western Asia,Coffee,2019,0.332253,0.047828
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2019,1.734408,1.841
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2019,327.3360878,10.41364071
752,SWE,Sweden,Europe,Coffee,2019,129416.0352,24194.0574
757,CHE,Switzerland,Europe,Coffee,2019,2657397.009,114667.8465
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2019,4739.52255,1295.740085
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2019,0.024,0.001
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2019,6983.464336,1753.676007
768,TGO,Togo,Sub-Saharan Africa,Coffee,2019,9905.39639,5974.981875
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),Coffee,2019,0.079407,0.01344
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2019,10.044463,5.965
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2019,394.9833392,47.86958295
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2019,38418.41055,9795.678045
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2019,370.733942,38.62740426
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2019,20793.36631,5610.817586
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2019,30.84053,7.986
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2019,450583.6294,259509.6285
804,UKR,Ukraine,Europe,Coffee,2019,1447.269393,189.8464346
807,MKD,North Macedonia,Europe,Coffee,2019,2076.274119,378.9241772
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2019,806.1123562,138.7963145
826,GBR,United Kingdom,Europe,Coffee,2019,329416.5172,39510.90053
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2019,153408.9242,66987.16848
837,,Bunkers,,Coffee,2019,21.090908,3.21
838,,Free Zones,,Coffee,2019,2354.735888,323.52
839,,Special Categories,,Coffee,2019,133.788347,17.92146
842,USA,United States,Northern America,Coffee,2019,745728.8241,100183.0755
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2019,7.181033,2.02
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2019,298.71934,48.363851
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2019,0.391861,0.015
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2019,3316.512728,3180.3097
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2019,20343.15984,3700.40497
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2019,5127.618789,1651.762434
899,,"Areas, nes",,Coffee,2019,45098.34852,20290.16883
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2020,4.993388,24.604
8,ALB,Albania,Europe,Coffee,2020,1242.03463,162.4853981
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2020,43.594841,7.01035
20,AND,Andorra,Europe,Coffee,2020,1.521399,0.375
24,AGO,Angola,Sub-Saharan Africa,Coffee,2020,2748.924033,1659.116784
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2020,36.821252,1.49661696
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2020,11.8783,0.6898
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2020,1205.859065,203.4592667
36,AUS,Australia,Australia and New Zealand,Coffee,2020,25687.53271,3926.388792
40,AUT,Austria,Europe,Coffee,2020,72425.3781,9724.804363
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2020,99.31659,32.215658
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2020,387.8670482,39.54754207
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2020,,
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2020,3995.680739,1049.573002
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2020,5.2630654,0.310684376
56,BEL,Belgium,Europe,Coffee,2020,519143.7312,131607.0623
60,BMU,Bermuda,Northern America,Coffee,2020,1.556752,0.09267
64,BTN,Bhutan,Central and Southern Asia,Coffee,2020,125.35857,38.168
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2020,9685.02758,1434.429945
70,BIH,Bosnia Herzegovina,Europe,Coffee,2020,9065.690325,1899.9269
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2020,2.93997119,0.302667854
74,BVT,Bouvet Island,,Coffee,2020,,
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2020,4978173.888,2245269.645
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2020,254.220914,127.4489
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2020,9.183963,1.047
100,BGR,Bulgaria,Europe,Coffee,2020,84315.47011,16650.74989
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2020,3039.589412,739.637291
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2020,37804.41648,24999.9195
112,BLR,Belarus,Europe,Coffee,2020,3025.738127,1018.959397
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2020,36.0285,3.8674696
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2020,33086.81781,22930.10773
124,CAN,Canada,Northern America,Coffee,2020,400704.8257,46736.83416
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2020,81.43496,18.975
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2020,280.380406,52.694083
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2020,81.315237,55.253
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2020,486.6887409,106.0138265
152,CHL,Chile,Latin America and the Caribbean,Coffee,2020,380.743397,74.507755
156,CHN,China,China,Coffee,2020,141660.8299,49992.55836
166,CCK,Cocos Islands,,Coffee,2020,14.16506,3.211
170,COL,Colombia,Latin America and the Caribbean,Coffee,2020,2694504.433,732540.023
174,COM,Comoros,Sub-Saharan Africa,Coffee,2020,0.003728,0.004
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2020,10132.7436,4444.668088
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2020,19611.28787,9684.649145
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),Coffee,2020,5.523758,0.352
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2020,352863.5197,72330.91387
191,HRV,Croatia,Europe,Coffee,2020,18560.74655,3006.70996
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2020,5309.973178,846.69103
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2020,7205.698228,1106.271323
203,CZE,Czech Republic,Europe,Coffee,2020,154675.274,22914.20202
204,BEN,Benin,Sub-Saharan Africa,Coffee,2020,0.987134,1.344
208,DNK,Denmark,Europe,Coffee,2020,71967.03985,7675.016169
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2020,39.723116,5.60024
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2020,7781.901561,1453.818542
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2020,11159.63482,2384.132742
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2020,99957.30894,27617.47492
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2020,16.73482,11.363
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2020,865619.3265,247086.3294
233,EST,Estonia,Europe,Coffee,2020,18101.88832,2729.452232
234,FRO,Faeroe Islands,Europe,Coffee,2020,0.180766,0.04
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2020,140.0472785,34.0981067
246,FIN,Finland,Europe,Coffee,2020,23818.47905,5071.985125
251,FRA,France,Europe,Coffee,2020,1284567.416,66063.9831
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2020,5.9877251,0.265819986
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2020,4784.497169,1169.3668
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2020,0.977349,0.41535
268,GEO,Georgia,Northern Africa and Western Asia,Coffee,2020,188.7687854,49.96738528
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2020,1.318618,1.687
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2020,5007.143389,1056.649951
276,DEU,Germany,Europe,Coffee,2020,2417658.249,528457.118
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2020,366.796013,156.80795
292,GIB,Gibraltar,Europe,Coffee,2020,0.209582,0.012
300,GRC,Greece,Europe,Coffee,2020,22372.70786,2909.309249
308,GRD,Grenada,Latin America and the Caribbean,Coffee,2020,13.415219,4.539
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2020,3.202727,1.005601
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2020,752785.6681,195302.7296
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2020,7723.337397,8013.301051
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2020,10.217559,1.431
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2020,931.047188,109.97706
340,HND,Honduras,Latin America and the Caribbean,Coffee,2020,990107.7149,341890.1631
344,HKG,"China, Hong Kong SAR",China,Coffee,2020,4463.526726,743.7616964
348,HUN,Hungary,Europe,Coffee,2020,25827.19978,5177.05349
352,ISL,Iceland,Europe,Coffee,2020,65.09739872,12.77807981
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2020,856630.2505,349326.1443
364,IRN,Iran,Central and Southern Asia,Coffee,2020,143.52751,57.488542
368,IRQ,Iraq,Northern Africa and Western Asia,Coffee,2020,13.84939,2.207
372,IRL,Ireland,Europe,Coffee,2020,30678.53015,3931.077521
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2020,8874.624093,1145.837066
381,ITA,Italy,Europe,Coffee,2020,1731408.277,244697.9282
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2020,101662.5392,72010.51504
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2020,20526.02073,788.5540177
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2020,37657.01326,2732.995752
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2020,42.8326786,9.59758342
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2020,9332.526833,1000.053218
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2020,231932.6265,52063.63394
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2020,3.116885,0.498354
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2020,4384.245324,709.893304
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2020,3755.803503,484.5500078
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2020,38.506066,2.95386
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2020,98725.35458,39240.36131
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2020,21911.12366,2672.040927
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2020,13.43198782,1.700304206
428,LVA,Latvia,Europe,Coffee,2020,35617.2165,5164.883494
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2020,0.824414,0.69823
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2020,0.019386,0.001
440,LTU,Lithuania,Europe,Coffee,2020,58733.46855,7679.459248
442,LUX,Luxembourg,Europe,Coffee,2020,46131.91577,7076.83671
446,MAC,"China, Macao SAR",China,Coffee,2020,1276.371556,285.46179
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2020,3851.586526,2752.722846
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2020,3575.965864,1064.107885
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2020,110903.0704,18829.9327
466,MLI,Mali,Sub-Saharan Africa,Coffee,2020,0.495906,0.489
470,MLT,Malta,Europe,Coffee,2020,490.8045346,106.6846306
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2020,8.787595,6.473
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2020,309.5839178,19.00413785
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2020,396123.778,121204.1988
490,,"Other Asia, nes",,Coffee,2020,12215.01446,1660.985023
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2020,0.124563,0.0106
498,MDA,Moldova,Europe,Coffee,2020,263.3570729,20.89913775
499,MNE,Montenegro,Europe,Coffee,2020,75.19010652,15.02375202
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2020,3304.080631,458.613546
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2020,92.6344424,19.6137948
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2020,2600.616286,1022.307539
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2020,18.97313534,5.24239409
524,NPL,Nepal,Central and Southern Asia,Coffee,2020,652.373223,58.17397396
528,NLD,Netherlands,Europe,Coffee,2020,760599.9318,116997.1242
531,CUW,Curacao,Latin America and the Caribbean,Coffee,2020,66.177075,10.219
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2020,30.221788,4.197
534,SXM,Sint Maarten (Dutch part),Latin America and the Caribbean,Coffee,2020,4.81885,0.15784
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2020,179.65529,53.549
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2020,208.300871,22.798
554,NZL,New Zealand,Australia and New Zealand,Coffee,2020,6015.868379,721.6196498
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2020,477669.2169,151459.3847
562,NER,Niger,Sub-Saharan Africa,Coffee,2020,37.935949,6.147
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2020,1768.949198,1005.191577
568,,"Other Europe, nes",,Coffee,2020,20453.45276,3266.720288
579,NOR,Norway,Europe,Coffee,2020,6266.04921,986.9302888
581,UMI,United States Minor Outlying Islands,,Coffee,2020,0.064822,0.0093
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2020,0.443195,0.1272
586,PAK,Pakistan,Central and Southern Asia,Coffee,2020,16.521694,1.041507
591,PAN,Panama,Latin America and the Caribbean,Coffee,2020,30462.22229,3259.066421
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2020,121187.9844,38554.96903
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2020,7.726077,1.491429
604,PER,Peru,Latin America and the Caribbean,Coffee,2020,695856.3975,216391.0778
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2020,3189.581051,1223.911049
616,POL,Poland,Europe,Coffee,2020,343078.7572,61422.67476
620,PRT,Portugal,Europe,Coffee,2020,101377.3725,15071.06302
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2020,20336.16962,5663.442467
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2020,400.052411,13.616822
637,,"North America and Central America, nes",,Coffee,2020,19.182775,0.4
642,ROU,Romania,Europe,Coffee,2020,11623.99073,1788.277942
643,RUS,Russian Federation,Europe,Coffee,2020,51443.80742,10832.94894
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2020,73987.41009,20806.35374
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2020,,
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2020,112.28528,40.602799
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2020,13.6582587,2.06986855
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2020,0.4074,0.02
674,SMR,San Marino,Europe,Coffee,2020,59.010681,7.191
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2020,19.713424,2.5487912
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2020,10916.23069,2649.393477
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2020,437.0253198,111.3679279
688,SRB,Serbia,Europe,Coffee,2020,12243.97034,2374.098011
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2020,5006.806585,3042.46765
699,IND,India,Central and Southern Asia,Coffee,2020,476362.0617,200695.4379
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2020,33161.84318,6607.79828
703,SVK,Slovakia,Europe,Coffee,2020,97053.17775,20287.17169
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2020,2247091.019,1336904.108
705,SVN,Slovenia,Europe,Coffee,2020,44984.00875,13946.20752
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2020,1.331709,0.517044
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2020,16089.93613,4465.597191
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2020,2608.870305,474.9325902
724,ESP,Spain,Europe,Coffee,2020,354557.2746,65161.75899
728,SSD,South Sudan,Sub-Saharan Africa,Coffee,2020,1.004,0.192
729,SDN,Sudan,Northern Africa and Western Asia,Coffee,2020,1.142993,0.112
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2020,91.349846,19.843
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2020,139.8929948,3.403434894
752,SWE,Sweden,Europe,Coffee,2020,131001.7287,22827.87727
757,CHE,Switzerland,Europe,Coffee,2020,2827853.383,104890.5867
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2020,5298.599196,1384.284914
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2020,4304.259874,679.0557799
768,TGO,Togo,Sub-Saharan Africa,Coffee,2020,6157.518615,3696.24884
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2020,769.1027348,193.6976863
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2020,47702.53771,11431.22635
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2020,95.3289327,8.51564286
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2020,31757.94478,8917.88251
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2020,,
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2020,528049.4842,308973.6746
804,UKR,Ukraine,Europe,Coffee,2020,1634.695676,326.847178
807,MKD,North Macedonia,Europe,Coffee,2020,1735.544661,345.5940818
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2020,1934.598724,279.4459561
826,GBR,United Kingdom,Europe,Coffee,2020,341191.7747,39731.43464
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2020,148744.2746,60356.63497
837,,Bunkers,,Coffee,2020,29.385277,5.345
838,,Free Zones,,Coffee,2020,3098.86096,385.66656
839,,Special Categories,,Coffee,2020,17.137623,2.15474
842,USA,United States,Northern America,Coffee,2020,771152.1682,109909.1955
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2020,5.107307,0.117
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2020,357.5742374,55.985774
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2020,35.0089314,1.7310265
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2020,5162.231002,2182.54333
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2020,0.00843,0.005
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2020,21683.57028,4396.683202
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2020,7765.616999,2272.711935
899,,"Areas, nes",,Coffee,2020,18720.78581,8550.961549
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2021,24.91494,49.801
8,ALB,Albania,Europe,Coffee,2021,1501.699358,197.912616
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2021,197.444805,42.771318
20,AND,Andorra,Europe,Coffee,2021,0.56182441,0.038528755
24,AGO,Angola,Sub-Saharan Africa,Coffee,2021,2332.8517,1278.706894
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2021,49.4334658,1.88264489
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2021,,
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2021,734.731696,123.531238
36,AUS,Australia,Australia and New Zealand,Coffee,2021,25644.7139,3010.52184
40,AUT,Austria,Europe,Coffee,2021,83390.28669,10701.47616
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2021,,
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2021,401.2216682,31.76680249
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2021,,
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2021,4756.373257,1371.425815
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2021,17.79197463,4.038110002
56,BEL,Belgium,Europe,Coffee,2021,616413.2288,133189.2979
60,BMU,Bermuda,Northern America,Coffee,2021,0.104439,0.0025
64,BTN,Bhutan,Central and Southern Asia,Coffee,2021,38.176713,14.67227
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2021,9757.084868,1528.946316
70,BIH,Bosnia Herzegovina,Europe,Coffee,2021,8741.980028,1752.242197
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2021,28.43386526,4.675225322
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2021,6003456.379,2307285.752
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2021,722.960308,262.437288
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),Coffee,2021,,
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2021,,
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2021,0.128073,0.041279
100,BGR,Bulgaria,Europe,Coffee,2021,87089.65757,16559.27931
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2021,3566.439928,1227.590304
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2021,38356.58718,12404.09487
112,BLR,Belarus,Europe,Coffee,2021,7060.969597,1828.075521
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2021,62.030961,9.85227
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2021,29534.7827,18443.49656
124,CAN,Canada,Northern America,Coffee,2021,526153.3312,62977.71554
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2021,4.599086,0.7
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2021,0.381739,0.018823
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2021,418.963337,190.015
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2021,1126.150224,235.2640696
148,TCD,Chad,Sub-Saharan Africa,Coffee,2021,0.593736,0.004016
152,CHL,Chile,Latin America and the Caribbean,Coffee,2021,902.3581217,189.7632537
156,CHN,China,China,Coffee,2021,106276.1632,27424.49194
166,CCK,Cocos Islands,,Coffee,2021,0.021289,0.002
170,COL,Colombia,Latin America and the Caribbean,Coffee,2021,3359230.667,734548.8996
174,COM,Comoros,Sub-Saharan Africa,Coffee,2021,0.027,0.0012
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2021,13760.2563,4582.18187
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2021,21446.4262,8686.356463
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2021,354297.8246,70708.10772
