Exporter M.49,Exporter ISO3,Exporter,Exporter region,Resource,Year,Value (1000USD),Weight (1000kg)
591,PAN,Panama,Latin America and the Caribbean,Coffee,2009,13487.89065,3472.460525
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2009,177531.7706,60708.23313
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2009,80.968633,25.454061
604,PER,Peru,Latin America and the Caribbean,Coffee,2009,629999.3512,210331.6121
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2009,213.300433,48.89579406
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),Coffee,2009,645.94588,209.701
616,POL,Poland,Europe,Coffee,2009,177516.3213,35985.10184
620,PRT,Portugal,Europe,Coffee,2009,48025.03054,8607.828824
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2009,9.483,1.977
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2009,8356.769774,2882.5266
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2009,72.276676,15.975
637,,"North America and Central America, nes",,Coffee,2009,9.293,0.206
642,ROU,Romania,Europe,Coffee,2009,5905.976422,1236.172239
643,RUS,Russian Federation,Europe,Coffee,2009,28692.64538,5839.132883
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2009,54914.7514,19138.68065
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2009,,
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2009,42.091943,3.216
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2009,1.071,0.207
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2009,0.223,0.069
674,SMR,San Marino,Europe,Coffee,2009,27.251917,3.429
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2009,13.342,1.176
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2009,1824.347106,883.852346
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2009,74.392134,48.686898
688,SRB,Serbia,Europe,Coffee,2009,1535.681466,278.0240029
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2009,0.272156,0.022
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2009,9008.81894,6059.225366
699,IND,India,Central and Southern Asia,Coffee,2009,301263.9423,133135.0606
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2009,25340.86447,5593.599542
703,SVK,Slovakia,Europe,Coffee,2009,54937.69066,10001.05509
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2009,1861030.627,1165096.059
705,SVN,Slovenia,Europe,Coffee,2009,3529.523943,703.3256748
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2009,77.866984,23.451
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2009,18758.75912,6128.888098
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2009,2543.533718,996.7955411
724,ESP,Spain,Europe,Coffee,2009,125520.5033,31472.30642
736,SDN,Former Sudan,,Coffee,2009,20.077,4.5
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2009,174.452,49.376
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2009,63.216927,24.177361
752,SWE,Sweden,Europe,Coffee,2009,125676.6251,25949.25441
757,CHE,Switzerland,Europe,Coffee,2009,775251.1696,45083.69794
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2009,1034.664746,373.8021819
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2009,8701.773053,2637.258455
768,TGO,Togo,Sub-Saharan Africa,Coffee,2009,19378.18988,10522.4803
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2009,0.941,0.055
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2009,334.8276014,53.2637857
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2009,2093.987956,709.968009
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2009,6.2019089,1.03946026
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2009,3257.344015,424.0422734
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2009,597.345539,68.817722
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2009,343412.5959,192502.1143
804,UKR,Ukraine,Europe,Coffee,2009,2010.829922,267.0029409
807,MKD,North Macedonia,Europe,Coffee,2009,568.8741333,118.3751092
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2009,7997.674395,2999.990186
826,GBR,United Kingdom,Europe,Coffee,2009,133573.4688,15089.97389
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2009,156297.7498,64786.83151
838,,Free Zones,,Coffee,2009,41.138,3.156
842,USA,United States,Northern America,Coffee,2009,575363.135,108943.2125
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2009,6.910573,13
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2009,12.516382,2.6938672
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2009,1860.339234,792.110097
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2009,15583.63312,3364.075132
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2009,9691.157693,2737.494137
899,,"Areas, nes",,Coffee,2009,5887.149724,1334.922
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2010,,
8,ALB,Albania,Europe,Coffee,2010,477.201813,99.7045886
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2010,11.065733,3.75268547
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),Coffee,2010,,
20,AND,Andorra,Europe,Coffee,2010,26.506252,1.8533001
24,AGO,Angola,Sub-Saharan Africa,Coffee,2010,544.22217,268.2
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2010,162.922,42.259
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2010,0.32,0.02
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2010,1931.701331,945.3233656
36,AUS,Australia,Australia and New Zealand,Coffee,2010,19819.39566,2392.771346
40,AUT,Austria,Europe,Coffee,2010,107070.2163,21155.67863
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2010,0.866,0.094
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2010,191.29627,28.8802199
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2010,49.451,5.66
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2010,5621.872,1768.24273
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2010,77.667,19.126
56,BEL,Belgium,Europe,Coffee,2010,489475.8608,99505.23471
64,BTN,Bhutan,Central and Southern Asia,Coffee,2010,0.554,0.038
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2010,17949.27986,5065.446782
70,BIH,Bosnia Herzegovina,Europe,Coffee,2010,4515.806554,1051.791718
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2010,100.6347151,19.14979712
74,BVT,Bouvet Island,,Coffee,2010,65.234,18.975
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2010,5312583.891,1794480.106
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2010,235.83781,81.96906
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),Coffee,2010,,
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2010,,
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2010,86.155371,23.893
100,BGR,Bulgaria,Europe,Coffee,2010,34832.06482,7191.762517
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2010,136.498556,72.85461
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2010,88156.96926,25902.68201
112,BLR,Belarus,Europe,Coffee,2010,50.8122,6.532583
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2010,89.790752,19.311464
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2010,77867.08811,47672.40937
124,CAN,Canada,Northern America,Coffee,2010,301116.0108,35200.04768
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2010,131.5317414,52.0178623
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2010,46.425058,3.1089
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2010,3682.394018,3360.56644
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2010,666.2453778,221.405582
152,CHL,Chile,Latin America and the Caribbean,Coffee,2010,487.9900596,88.08677696
156,CHN,China,China,Coffee,2010,115157.429,35918.58214
166,CCK,Cocos Islands,,Coffee,2010,,
170,COL,Colombia,Latin America and the Caribbean,Coffee,2010,1940663.916,422954.1378
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2010,12092.00505,4758.053273
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2010,14156.71854,5566.5695
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),Coffee,2010,0.038,0.002
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2010,276899.72,74318.29155
191,HRV,Croatia,Europe,Coffee,2010,7313.53109,1308.413203
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2010,2981.867355,410.46497
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2010,1209.199915,274.2596239
203,CZE,Czech Republic,Europe,Coffee,2010,70517.83055,15461.53555
204,BEN,Benin,Sub-Saharan Africa,Coffee,2010,,
208,DNK,Denmark,Europe,Coffee,2010,64969.79464,9398.374449
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2010,120.9977326,23.15540153
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2010,11578.83266,2520.084669
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2010,60178.79235,22689.77626
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2010,248669.1032,72419.91752
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2010,28.802,6.233
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2010,536229.5682,158151.823
232,ERI,Eritrea,Sub-Saharan Africa,Coffee,2010,0.022525,0.003
233,EST,Estonia,Europe,Coffee,2010,36074.93878,10062.30927
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2010,262.4061797,50.71234812
246,FIN,Finland,Europe,Coffee,2010,49315.93501,9572.068768
251,FRA,France,Europe,Coffee,2010,116810.3409,16456.7657
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2010,2.368,0.144
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2010,10286.83262,2699.01464
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2010,125.497214,103.281365
268,GEO,Georgia,Northern Africa and Western Asia,Coffee,2010,69.045913,11.579
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2010,9.712,3
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2010,2.569152,1.444325
276,DEU,Germany,Europe,Coffee,2010,1829055.463,466141.4632
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2010,4045.548253,3094.215767
292,GIB,Gibraltar,Europe,Coffee,2010,6.741,1.645
300,GRC,Greece,Europe,Coffee,2010,9621.815447,2597.767572
304,GRL,Greenland,Northern America,Coffee,2010,0.07397347,0.008
308,GRD,Grenada,Latin America and the Caribbean,Coffee,2010,7.432,0.987
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2010,588.763,156.3
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2010,766449.1355,213547.9268
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2010,37378.24128,23058.062
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2010,4.07955,0.658
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2010,1752.9249,461.257
340,HND,Honduras,Latin America and the Caribbean,Coffee,2010,696186.5624,203792.1697
344,HKG,"China, Hong Kong SAR",China,Coffee,2010,5353.413105,1352.268785
348,HUN,Hungary,Europe,Coffee,2010,49171.10788,9188.034734
352,ISL,Iceland,Europe,Coffee,2010,78.522693,2.98750635
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2010,887795.6097,441715.6211
364,IRN,Iran,Central and Southern Asia,Coffee,2010,7410.873208,1379.799571
372,IRL,Ireland,Europe,Coffee,2010,6534.295623,1083.988045
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2010,10589.62377,1587.827356
381,ITA,Italy,Europe,Coffee,2010,894016.8405,117970.8428
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2010,166518.077,93460.26035
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2010,24104.31803,1553.807354
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2010,11825.6107,1778.152045
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2010,20.063,4.307
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2010,5259.838366,1167.477783
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2010,224246.7756,47639.86401
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2010,13300.95264,4079.162857
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2010,369.818805,61.4674254
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2010,47.076882,7.758
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2010,33464.25128,13200.50439
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2010,13026.60234,2090.062528
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2010,22.05814965,3.236370735
428,LVA,Latvia,Europe,Coffee,2010,11866.06238,2536.714641
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2010,144.323545,97.21831
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2010,,
440,LTU,Lithuania,Europe,Coffee,2010,32483.53573,4501.459076
442,LUX,Luxembourg,Europe,Coffee,2010,21699.13039,3037.894691
446,MAC,"China, Macao SAR",China,Coffee,2010,1348.868541,319.5490968
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2010,10458.46808,7171.609004
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2010,5983.847655,1576.067755
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2010,14054.40436,5216.207187
462,MDV,Maldives,Central and Southern Asia,Coffee,2010,83.339,22
466,MLI,Mali,Sub-Saharan Africa,Coffee,2010,116.97339,95.467
470,MLT,Malta,Europe,Coffee,2010,189.697,23.152
473,,"Latin American Integration Association, nes",,Coffee,2010,39.359,9.12
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2010,9.155,0.6
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2010,111.961117,10.64707659
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2010,405468.3001,111359.267
490,,"Other Asia, nes",,Coffee,2010,3676.313878,776.1957257
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2010,0.032,0.004
498,MDA,Moldova,Europe,Coffee,2010,144.558,27.858
499,MNE,Montenegro,Europe,Coffee,2010,77.072,14.489
500,MSR,Montserrat,Latin America and the Caribbean,Coffee,2010,65.444,18.975
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2010,35.252,8.791
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2010,205.798009,62.1467235
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2010,89.866543,44.976
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2010,86.0194543,17.3561653
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2010,0.206,0.1
524,NPL,Nepal,Central and Southern Asia,Coffee,2010,526.4599322,111.4168339
528,NLD,Netherlands,Europe,Coffee,2010,401423.4482,70923.25395
530,ANT,Netherlands Antilles,,Coffee,2010,33.334357,5.386
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2010,2.001,0.624
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2010,167.6627471,26.37488146
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2010,76.031909,13.26572517
554,NZL,New Zealand,Australia and New Zealand,Coffee,2010,4422.289722,634.0105566
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2010,385942.3218,106509.6703
562,NER,Niger,Sub-Saharan Africa,Coffee,2010,19.585,7.715
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2010,581.110234,179.225
568,,"Other Europe, nes",,Coffee,2010,59442.16635,4622.2882
577,,"Other Africa, nes",,Coffee,2010,161.92415,71.7143
579,NOR,Norway,Europe,Coffee,2010,3507.10954,628.5136996
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),Coffee,2010,1.982,0.442
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2010,40.712,19.2
586,PAK,Pakistan,Central and Southern Asia,Coffee,2010,14.823,3.57
591,PAN,Panama,Latin America and the Caribbean,Coffee,2010,16959.97678,3950.271892
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2010,216749.3246,60461.20119
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2010,7.482947,0.409
604,PER,Peru,Latin America and the Caribbean,Coffee,2010,899971.563,233473.5689
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2010,538.5318,248.3427579
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),Coffee,2010,250.63001,60.407
616,POL,Poland,Europe,Coffee,2010,178340.7099,39413.71901
620,PRT,Portugal,Europe,Coffee,2010,52909.10439,9797.826427
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2010,1447.82716,471.452
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2010,14943.25024,4700.353
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2010,5.915424,0.274
637,,"North America and Central America, nes",,Coffee,2010,1.4988,0.06664
642,ROU,Romania,Europe,Coffee,2010,7204.259191,1384.338341
643,RUS,Russian Federation,Europe,Coffee,2010,33421.05407,6564.222515
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2010,70297.05518,22126.07927
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2010,0.348,0.006
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2010,188.44201,26.671
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2010,13.75597426,1.562615094
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2010,,
674,SMR,San Marino,Europe,Coffee,2010,42.84,6.578
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2010,103.371,19.667
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2010,3922.78986,2601.389498
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2010,92.084531,57.7466548
688,SRB,Serbia,Europe,Coffee,2010,1531.610863,332.4781458
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2010,,
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2010,4588.417159,2799.71855
699,IND,India,Central and Southern Asia,Coffee,2010,410673.5183,160162.7537
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2010,29716.10159,6951.619743
703,SVK,Slovakia,Europe,Coffee,2010,72817.27351,13046.31705
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2010,2041689.647,1287441.11
705,SVN,Slovenia,Europe,Coffee,2010,3176.426737,839.3569981
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2010,3.308,0.742
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2010,19780.43953,3931.735141
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2010,1454.135501,478.90714
724,ESP,Spain,Europe,Coffee,2010,151236.5371,32128.52647
736,SDN,Former Sudan,,Coffee,2010,,
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2010,8.013,1.017
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2010,512.3835365,169.9526349
752,SWE,Sweden,Europe,Coffee,2010,137077.9914,25447.29881
757,CHE,Switzerland,Europe,Coffee,2010,1123886.402,39664.98186
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2010,1545.673562,409.6033766
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2010,5608.483145,1630.344411
768,TGO,Togo,Sub-Saharan Africa,Coffee,2010,48995.56115,29661.85391
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2010,64.211175,41.4894
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2010,237.0196052,22.66407448
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2010,3785.419777,1144.828981
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2010,13.7399223,18.78555092
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2010,4496.131479,493.8124534
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2010,315061.9769,163636.3799
804,UKR,Ukraine,Europe,Coffee,2010,1520.282301,190.8935978
807,MKD,North Macedonia,Europe,Coffee,2010,623.6961207,130.6861703
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2010,16123.74622,3667.082338
826,GBR,United Kingdom,Europe,Coffee,2010,173111.2513,20809.3066
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2010,138152.9213,46733.637
838,,Free Zones,,Coffee,2010,261.254,19.689
839,,Special Categories,,Coffee,2010,352.5256,101
842,USA,United States,Northern America,Coffee,2010,690151.9986,130899.4001
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2010,36.237247,109.25
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2010,4.557,1.405
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2010,2547.626133,889.3993119
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2010,19069.43996,3958.15339
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2010,5278.225037,1507.119864
899,,"Areas, nes",,Coffee,2010,1731.123396,335.699115
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2011,,
8,ALB,Albania,Europe,Coffee,2011,253.3716552,33.5409879
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2011,16.150487,3.6062459
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),Coffee,2011,,
20,AND,Andorra,Europe,Coffee,2011,95.455762,17.129
24,AGO,Angola,Sub-Saharan Africa,Coffee,2011,914.78037,384.397
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2011,73.276,31.465
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2011,1452.266642,173.584982
36,AUS,Australia,Australia and New Zealand,Coffee,2011,30737.89752,3318.980973
40,AUT,Austria,Europe,Coffee,2011,120760.691,16619.23115
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2011,122.007,21.829
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2011,284.311537,38.2796625
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2011,114.196297,33.239
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2011,5762.16571,1610.692639
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2011,0.076,0.03
56,BEL,Belgium,Europe,Coffee,2011,678800.6131,94405.44992
60,BMU,Bermuda,Northern America,Coffee,2011,1.785,0.17
64,BTN,Bhutan,Central and Southern Asia,Coffee,2011,3.334,0.224
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2011,26316.65129,4460.137859
70,BIH,Bosnia Herzegovina,Europe,Coffee,2011,4211.065298,782.4660801
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2011,76.24546225,7.73220678
74,BVT,Bouvet Island,,Coffee,2011,215.043,34.776
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2011,8267161.3,1782915.425
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2011,384.7699,62.7869
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2011,0.004821,0.0001
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2011,34.663355,10.274
100,BGR,Bulgaria,Europe,Coffee,2011,41081.52914,6629.02013
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2011,565.08361,179.060702
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2011,97754.2769,22005.5739
112,BLR,Belarus,Europe,Coffee,2011,209.42,69.4
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2011,21.67301777,1.84264504
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2011,99999.27091,39008.76081
124,CAN,Canada,Northern America,Coffee,2011,459923.8816,44311.98346
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2011,7.406,1.234
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2011,39.90738,3.334
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2011,2249.44028,1408.86418
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2011,761.9167899,178.391061
152,CHL,Chile,Latin America and the Caribbean,Coffee,2011,810.2654678,101.8524597
156,CHN,China,China,Coffee,2011,173466.0366,36997.24535
170,COL,Colombia,Latin America and the Caribbean,Coffee,2011,2824163.581,457407.842
174,COM,Comoros,Sub-Saharan Africa,Coffee,2011,,
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2011,12900.84689,3559.88426
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2011,16161.00619,4136.27835
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2011,411460.9546,75419.2273
191,HRV,Croatia,Europe,Coffee,2011,8619.793119,1309.511606
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2011,3923.792753,516.02315
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2011,1666.039742,193.4300507
203,CZE,Czech Republic,Europe,Coffee,2011,112833.7617,14252.46024
208,DNK,Denmark,Europe,Coffee,2011,65107.99019,6420.084684
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2011,292.25365,40.65
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2011,25486.08137,4718.225596
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2011,119089.3567,35940.73487
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2011,542560.5687,106715.7614
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2011,42.778422,20.405
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2011,751205.7847,141659.8591
232,ERI,Eritrea,Sub-Saharan Africa,Coffee,2011,433.281,172.267
233,EST,Estonia,Europe,Coffee,2011,24645.84717,5764.189367
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2011,381.3501153,76.23803226
246,FIN,Finland,Europe,Coffee,2011,70548.87954,9752.166274
251,FRA,France,Europe,Coffee,2011,162409.5955,19726.20776
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2011,1.44791068,0.090382135
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2011,7573.402624,1382.3007
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2011,299.0280661,136.2593515
268,GEO,Georgia,Northern Africa and Western Asia,Coffee,2011,852.016,105.227
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2011,468.370439,68.638
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2011,509.157,73.691
276,DEU,Germany,Europe,Coffee,2011,2553710.238,460025.9908
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2011,33433.68474,12318.27594
300,GRC,Greece,Europe,Coffee,2011,18834.88189,6602.711834
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2011,194.075,28.501
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2011,1206782.297,225762.0802
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2011,52450.41862,22180.4371
