Importer M.49,Importer ISO3,Importer,Importer region,Resource,Year,Value (1000USD),Weight (1000kg)
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2004,110.876,69.766
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2004,23298.83348,18535.58971
428,LVA,Latvia,Europe,Coffee,2004,21057.37001,6367.69842
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2004,120.443039,28.87835
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2004,2556.129357,2311.079
440,LTU,Lithuania,Europe,Coffee,2004,32515.86148,10259.2897
442,LUX,Luxembourg,Europe,Coffee,2004,59454.26244,10099.35598
446,MAC,"China, Macao SAR",China,Coffee,2004,1182.619163,840.2645301
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2004,126.3531026,37.382686
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2004,337.6438679,199.6279085
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2004,23244.52021,20653.83301
462,MDV,Maldives,Central and Southern Asia,Coffee,2004,414.4813875,43.9998717
466,MLI,Mali,Sub-Saharan Africa,Coffee,2004,1240.041371,660.9385626
470,MLT,Malta,Europe,Coffee,2004,1373.183615,215.1336719
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2004,379.5277317,271.4234622
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2004,723.1103847,187.3250818
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2004,16207.20121,14211.07629
490,,"Other Asia, nes",,Coffee,2004,28025.29866,12637.77651
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2004,429.9462456,217.3717334
498,MDA,Moldova,Europe,Coffee,2004,996.1071292,232.8621834
500,MSR,Montserrat,Latin America and the Caribbean,Coffee,2004,4.431,0.797
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2004,24625.03625,24454.60274
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2004,1914.31096,1016.783131
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2004,4207.743221,3515.554018
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2004,5297.179502,2213.535325
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2004,10.922,1.028
524,NPL,Nepal,Central and Southern Asia,Coffee,2004,166.844,122.156
527,,"Oceania, nes",,Coffee,2004,0.888,0.1
528,NLD,Netherlands,Europe,Coffee,2004,353252.2462,182684.4904
530,ANT,Netherlands Antilles,,Coffee,2004,1667.59519,467.2214
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2004,821.38169,179.175
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2004,1539.343426,454.0516793
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2004,33.747,10.9
554,NZL,New Zealand,Australia and New Zealand,Coffee,2004,19330.65896,7784.973797
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2004,240.7684043,116.0900138
562,NER,Niger,Sub-Saharan Africa,Coffee,2004,242.214874,134.5478253
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2004,484.959751,63.9747
568,,"Other Europe, nes",,Coffee,2004,1.37,0.716
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2004,6.109,1.872
574,NFK,Norfolk Islands,Australia and New Zealand,Coffee,2004,20.81,2.642
579,NOR,Norway,Europe,Coffee,2004,63761.06504,37146.25276
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),Coffee,2004,11.852,1.339
581,UMI,United States Minor Outlying Islands,,Coffee,2004,1.71,0.118
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2004,411.331932,216.216404
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2004,6.005815,0.98385
585,PLW,Palau,Oceania (excl. Australia and New Zealand),Coffee,2004,5.5,0.886
586,PAK,Pakistan,Central and Southern Asia,Coffee,2004,231.101776,218.898195
591,PAN,Panama,Latin America and the Caribbean,Coffee,2004,10550.52668,6543.74871
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2004,520.2615474,287.4835132
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2004,1455.751974,1599.339212
604,PER,Peru,Latin America and the Caribbean,Coffee,2004,418.6237976,166.59485
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2004,12688.32323,8856.030471
616,POL,Poland,Europe,Coffee,2004,117598.9182,82148.39753
620,PRT,Portugal,Europe,Coffee,2004,74067.5856,44404.17245
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2004,25.8767058,6.93249216
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2004,71.37120526,33.06009231
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2004,1043.799591,350.6422024
642,ROU,Romania,Europe,Coffee,2004,55687.46169,32716.64945
643,RUS,Russian Federation,Europe,Coffee,2004,52218.99275,24844.60703
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2004,139.888,267.022
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2004,1692.196,2416.17
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2004,77.9049924,9.07965864
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2004,7.462,0.7
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2004,155.0124029,24.51449308
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2004,27.565,2.99
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2004,47.4678464,12.6777657
674,SMR,San Marino,Europe,Coffee,2004,31.15452,0.695
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2004,202.862415,264.1188847
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2004,56422.48008,32272.18586
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2004,664.2436555,260.3217817
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2004,165.75132,32.147
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2004,239.520064,62.68
699,IND,India,Central and Southern Asia,Coffee,2004,8419.801434,12934.094
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2004,55912.42887,43649.76199
703,SVK,Slovakia,Europe,Coffee,2004,22966.11282,13390.31765
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2004,3594.95137,2321.507577
705,SVN,Slovenia,Europe,Coffee,2004,40212.36807,32403.74588
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2004,202.137,425.155
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2004,28486.35178,19093.94844
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2004,177.1949975,89.625105
724,ESP,Spain,Europe,Coffee,2004,281124.0449,193266.2536
732,ESH,Western Sahara,Northern Africa and Western Asia,Coffee,2004,129.829,657.052
736,SDN,Former Sudan,,Coffee,2004,27744.59721,20468.82059
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2004,219.217,125.177
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2004,2259.251163,1026.859
752,SWE,Sweden,Europe,Coffee,2004,170328.9412,99504.42776
757,CHE,Switzerland,Europe,Coffee,2004,222468.9768,132718.1939
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2004,34126.77621,21009.63652
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2004,216.656,16.807
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2004,2098.438093,541.5974222
768,TGO,Togo,Sub-Saharan Africa,Coffee,2004,128.041646,22.40818671
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2004,42.409,26.889
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2004,309.3756089,87.41537104
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2004,18037.10563,6967.597
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2004,15504.62241,14046.05077
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2004,19180.56118,12698.33965
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2004,15.335455,4.185
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2004,30.202,8.301
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),Coffee,2004,8.744,1.249
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2004,8216.269803,6442.252922
804,UKR,Ukraine,Europe,Coffee,2004,24677.95257,11248.19684
807,MKD,North Macedonia,Europe,Coffee,2004,9277.057902,6208.318705
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2004,12963.5401,18080.949
826,GBR,United Kingdom,Europe,Coffee,2004,368499.4639,181040.6885
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2004,10148.24227,5814.111071
837,,Bunkers,,Coffee,2004,446.581346,78.862654
838,,Free Zones,,Coffee,2004,539.62,315.428
842,USA,United States,Northern America,Coffee,2004,2148519.159,1293018.732
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2004,297.2567431,178.6425896
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2004,1953.294402,1436.712828
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2004,80.753207,23.286
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2004,1460.534629,633.4488197
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),Coffee,2004,86.333,11.463
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2004,113.631,71.247
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2004,776.04358,401.223684
891,SCG,Serbia and Montenegro,,Coffee,2004,62474.5639,42898.94967
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2004,411.9693513,162.3642263
899,,"Areas, nes",,Coffee,2004,7205.319596,2939.94461
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2005,255.768591,68.783
8,ALB,Albania,Europe,Coffee,2005,10210.45167,5228.543244
10,ATA,Antarctica,,Coffee,2005,,
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2005,102827.9911,99665.17916
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),Coffee,2005,88.718,42.847
20,AND,Andorra,Europe,Coffee,2005,2058.132,454.937
24,AGO,Angola,Sub-Saharan Africa,Coffee,2005,1242.313052,248.203
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2005,177.693804,34.58321946
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2005,436.7623524,106.4876802
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2005,48361.62364,31179.11738
36,AUS,Australia,Australia and New Zealand,Coffee,2005,114322.9117,47295.59841
40,AUT,Austria,Europe,Coffee,2005,231679.0653,106418.8647
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2005,922.769991,201.7405899
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2005,2307.509485,434.0675731
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2005,122.6988836,119.3341903
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2005,13957.89667,11397.96033
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2005,479.0854259,157.5829864
56,BEL,Belgium,Europe,Coffee,2005,542068.4306,248810.8332
60,BMU,Bermuda,Northern America,Coffee,2005,978.225104,172.457
64,BTN,Bhutan,Central and Southern Asia,Coffee,2005,12.286,1.62
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2005,313.9503052,134.7847201
70,BIH,Bosnia Herzegovina,Europe,Coffee,2005,31039.08438,19127.28294
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2005,3723.795,1082.581
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2005,1222.661951,207.4421356
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2005,145.7000542,30.8047649
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),Coffee,2005,14.998,3.199
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2005,68.484216,9.346
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2005,270.8,66.736
100,BGR,Bulgaria,Europe,Coffee,2005,27182.81089,18627.27224
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2005,1393.31533,399.246
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2005,203.953,105.282
112,BLR,Belarus,Europe,Coffee,2005,6575.996531,1405.186784
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2005,145.1372895,57.92502034
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2005,151.73735,31.5732597
124,CAN,Canada,Northern America,Coffee,2005,536072.4158,194561.5217
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2005,1080.031004,578.3139162
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2005,203.364074,25.74
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2005,75.945,28.202
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2005,185.4611917,25.21738514
148,TCD,Chad,Sub-Saharan Africa,Coffee,2005,273.68,208.361
152,CHL,Chile,Latin America and the Caribbean,Coffee,2005,20161.68762,11616.44603
156,CHN,China,China,Coffee,2005,28014.76032,14600.80016
170,COL,Colombia,Latin America and the Caribbean,Coffee,2005,22299.39295,20930.02983
174,COM,Comoros,Sub-Saharan Africa,Coffee,2005,2.31591,0.52496
175,MYT,Mayotte,Sub-Saharan Africa,Coffee,2005,265.71593,60.4130887
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2005,312.842165,45.251
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2005,779.148083,232.216
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),Coffee,2005,154.4033063,25.2426752
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2005,1235.87063,502.52463
191,HRV,Croatia,Europe,Coffee,2005,33734.69703,16207.40276
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2005,31904.15835,18185.94553
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2005,5663.310353,2259.12843
203,CZE,Czech Republic,Europe,Coffee,2005,70930.61649,32736.64441
204,BEN,Benin,Sub-Saharan Africa,Coffee,2005,235.484061,54.305615
208,DNK,Denmark,Europe,Coffee,2005,124049.9245,49236.71768
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2005,208.2078845,75.53521215
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2005,941.4137736,1031.559444
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2005,16766.5632,16269.36541
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2005,3795.913664,1815.236186
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2005,14.781084,4.347
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2005,1253.907935,627.608893
232,ERI,Eritrea,Sub-Saharan Africa,Coffee,2005,150.898,106.312
233,EST,Estonia,Europe,Coffee,2005,35868.16304,10036.97416
234,FRO,Faeroe Islands,Europe,Coffee,2005,1804.156717,346.810595
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,Coffee,2005,2.933,0.19
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2005,950.9314015,206.9050399
246,FIN,Finland,Europe,Coffee,2005,145385.507,63626.41486
251,FRA,France,Europe,Coffee,2005,779520.8962,296412.4287
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2005,1466.298379,252.0825007
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2005,3374.781578,2847.463
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2005,287.899823,25.821
268,GEO,Georgia,Northern Africa and Western Asia,Coffee,2005,8844.519023,7533.50934
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2005,233.531773,221.2957543
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2005,114.917,40.898
276,DEU,Germany,Europe,Coffee,2005,1893268.081,913271.3191
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2005,555.4018267,121.6474697
292,GIB,Gibraltar,Europe,Coffee,2005,159.907622,51.2688
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),Coffee,2005,46.0851845,3.44187634
300,GRC,Greece,Europe,Coffee,2005,90206.02104,39260.05811
304,GRL,Greenland,Northern America,Coffee,2005,3008.386658,398.7337567
308,GRD,Grenada,Latin America and the Caribbean,Coffee,2005,62.5685499,15.80893423
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2005,100.694021,8.212
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2005,360.6080261,147.261573
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2005,48.4835318,18.0394978
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2005,26.314274,5.46084987
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2005,25.644729,6.684
336,VAT,Holy See,Europe,Coffee,2005,304.316396,46.983
340,HND,Honduras,Latin America and the Caribbean,Coffee,2005,769.479874,256.4617037
344,HKG,"China, Hong Kong SAR",China,Coffee,2005,17854.14443,5652.579917
348,HUN,Hungary,Europe,Coffee,2005,47531.1656,24805.03084
352,ISL,Iceland,Europe,Coffee,2005,9634.920771,2445.53136
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2005,9648.794611,4464.066256
364,IRN,Iran,Central and Southern Asia,Coffee,2005,2337.175888,1689.080383
368,IRQ,Iraq,Northern Africa and Western Asia,Coffee,2005,638.4,331.818
372,IRL,Ireland,Europe,Coffee,2005,28192.50303,6685.349789
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2005,51275.38377,25736.80459
381,ITA,Italy,Europe,Coffee,2005,728473.3317,412070.4798
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2005,524.8927443,72.36093755
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2005,1075.116259,443.5869265
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2005,880000.4051,400161.495
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2005,1150.754697,234.09317
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2005,12659.29386,6761.396365
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2005,1851.422727,1248.809774
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2005,12463.46095,5803.69308
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2005,120072.1136,65021.32647
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2005,8299.427611,3820.660417
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2005,73.7073755,36.2941522
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2005,292.115,259.872
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2005,27295.29859,18298.76709
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2005,450.283306,159.002162
428,LVA,Latvia,Europe,Coffee,2005,25936.84093,6863.76824
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2005,47.131484,10.467
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2005,3815.74405,2374.213
440,LTU,Lithuania,Europe,Coffee,2005,43801.26389,10805.95325
442,LUX,Luxembourg,Europe,Coffee,2005,80604.40805,13543.67619
446,MAC,"China, Macao SAR",China,Coffee,2005,1592.677007,729.0443318
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2005,87.1240424,23.1523287
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2005,26.21803457,5.49188717
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2005,31398.37318,25045.19225
462,MDV,Maldives,Central and Southern Asia,Coffee,2005,405.4200474,55.92734794
466,MLI,Mali,Sub-Saharan Africa,Coffee,2005,319.822159,138.334242
470,MLT,Malta,Europe,Coffee,2005,1711.641437,349.7488174
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2005,2078.612289,3213.701866
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2005,745.794751,199.1201828
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2005,22775.32282,12295.63835
490,,"Other Asia, nes",,Coffee,2005,29700.68916,12199.90661
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2005,696.3446643,352.7834283
498,MDA,Moldova,Europe,Coffee,2005,1402.982814,290.8116747
500,MSR,Montserrat,Latin America and the Caribbean,Coffee,2005,19.59138664,1.82891881
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2005,27718.55861,22706.18663
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2005,476.2966936,105.5814835
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2005,4564.866005,3090.037627
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2005,4092.632816,1963.670269
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2005,4.735,0.64
524,NPL,Nepal,Central and Southern Asia,Coffee,2005,262.067,100.93
528,NLD,Netherlands,Europe,Coffee,2005,473951.8511,194521.9294
530,ANT,Netherlands Antilles,,Coffee,2005,1870.092934,406.1030263
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2005,1380.102877,260.3814073
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2005,1768.388998,382.4255238
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2005,42.098,14.814
554,NZL,New Zealand,Australia and New Zealand,Coffee,2005,24765.56661,8662.210789
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2005,3809.480079,2678.477951
562,NER,Niger,Sub-Saharan Africa,Coffee,2005,183.3850378,27.04474798
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2005,762.906467,287.597
568,,"Other Europe, nes",,Coffee,2005,2294.763,4761.042
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2005,9.672,2.352
574,NFK,Norfolk Islands,Australia and New Zealand,Coffee,2005,6.162,0.896
577,,"Other Africa, nes",,Coffee,2005,7.817,1.376
579,NOR,Norway,Europe,Coffee,2005,98453.68416,39557.62848
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),Coffee,2005,17.651,1.429
581,UMI,United States Minor Outlying Islands,,Coffee,2005,1.131,0.156
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2005,261.643401,98.8451076
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2005,4.049,0.403
585,PLW,Palau,Oceania (excl. Australia and New Zealand),Coffee,2005,19.7,3.592
586,PAK,Pakistan,Central and Southern Asia,Coffee,2005,134.9889649,40.49267437
591,PAN,Panama,Latin America and the Caribbean,Coffee,2005,4526.740254,2101.200004
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2005,5.193,0.67
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2005,1536.972228,1551.241702
604,PER,Peru,Latin America and the Caribbean,Coffee,2005,1740.636048,1175.745388
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2005,26019.34296,20282.09816
616,POL,Poland,Europe,Coffee,2005,164115.8725,98191.7314
620,PRT,Portugal,Europe,Coffee,2005,95049.37605,46392.17489
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2005,24.89900636,7.317321281
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2005,128.4279247,72.059883
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2005,2280.974068,745.5680102
642,ROU,Romania,Europe,Coffee,2005,76819.05361,36243.81194
643,RUS,Russian Federation,Europe,Coffee,2005,84293.80766,36880.36877
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2005,41.227,3.925
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2005,1178.86,1330.897
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2005,139.7888659,23.56112217
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2005,16.332,5.157
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2005,163.1907664,28.01491573
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2005,16.846,2.574
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2005,51.9669453,5.913177
674,SMR,San Marino,Europe,Coffee,2005,30.485634,0.666
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2005,12.53768847,1.90098437
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2005,74474.58247,32898.84471
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2005,796.1766465,288.1093551
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2005,123.106221,16.117322
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2005,875.583737,626.484
699,IND,India,Central and Southern Asia,Coffee,2005,34748.29964,34830.25286
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2005,75798.10058,46005.03634
703,SVK,Slovakia,Europe,Coffee,2005,29137.71751,15528.83897
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2005,1919.268652,1081.623606
705,SVN,Slovenia,Europe,Coffee,2005,48988.39251,31453.42628
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2005,181.357,380.211
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2005,35935.38628,20316.07067
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2005,84.9675379,18.60656849
724,ESP,Spain,Europe,Coffee,2005,405132.9034,221165.3674
736,SDN,Former Sudan,,Coffee,2005,27221.3246,13644.4846
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2005,217.769,78.508
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2005,4237.5915,2166.099
752,SWE,Sweden,Europe,Coffee,2005,258677.4296,107807.095
757,CHE,Switzerland,Europe,Coffee,2005,291943.091,130816.3794
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2005,29078.01859,21038.01637
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2005,0.678,0.325
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2005,3209.81925,1066.216713
768,TGO,Togo,Sub-Saharan Africa,Coffee,2005,80.5175741,19.5070138
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2005,18.47985,6.7485
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2005,254.8363858,55.29526835
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2005,23404.76142,8769.19148
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2005,11321.95625,9264.795733
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2005,22438.66569,13186.41932
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2005,15.491,4.305
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2005,17.393,6.273
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),Coffee,2005,2.876,0.227
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2005,941.2020611,771.9277085
804,UKR,Ukraine,Europe,Coffee,2005,34795.39425,13936.73932
807,MKD,North Macedonia,Europe,Coffee,2005,9443.486437,5657.267572
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2005,16719.56112,17550.086
826,GBR,United Kingdom,Europe,Coffee,2005,372795.1544,156020.642
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2005,434.2812073,301.4421042
837,,Bunkers,,Coffee,2005,682.651795,104.365995
838,,Free Zones,,Coffee,2005,855.436,399.887
842,USA,United States,Northern America,Coffee,2005,2728703.348,1344956.935
