Importer M.49,Importer ISO3,Importer,Importer region,Resource,Year,Value (1000USD),Weight (1000kg)
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2009,11899.34626,3722.156251
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2009,125.9759187,25.73656987
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2009,81.088579,40.95
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2009,45116.15141,21200.87289
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2009,315.290201,58.209622
428,LVA,Latvia,Europe,Coffee,2009,40614.80523,9393.784381
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2009,162.102439,66.752
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2009,8992.686403,4261.138648
440,LTU,Lithuania,Europe,Coffee,2009,69257.90956,12966.31602
442,LUX,Luxembourg,Europe,Coffee,2009,108830.5148,16711.96026
446,MAC,"China, Macao SAR",China,Coffee,2009,3282.548155,933.83009
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2009,395.2824941,92.1855667
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2009,166.077729,42.93281736
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2009,75188.72036,42904.10754
462,MDV,Maldives,Central and Southern Asia,Coffee,2009,1304.242377,101.5746777
466,MLI,Mali,Sub-Saharan Africa,Coffee,2009,236.522867,38.472
470,MLT,Malta,Europe,Coffee,2009,3239.90939,469.6092011
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2009,138.2154439,77.98354028
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2009,1609.798746,273.7239657
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2009,35399.24325,14987.013
490,,"Other Asia, nes",,Coffee,2009,49504.93708,13972.59858
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2009,77.66259,9.252
498,MDA,Moldova,Europe,Coffee,2009,4611.597359,667.7186304
499,MNE,Montenegro,Europe,Coffee,2009,17509.91273,8036.700858
500,MSR,Montserrat,Latin America and the Caribbean,Coffee,2009,70.756,21.1
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2009,69765.67645,35958.17934
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2009,976.8168419,167.544477
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2009,7070.596568,3242.504269
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2009,7115.309489,3153.657395
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2009,3.174,0.203
524,NPL,Nepal,Central and Southern Asia,Coffee,2009,470.280288,131.3066205
527,,"Oceania, nes",,Coffee,2009,2.022,0.12
528,NLD,Netherlands,Europe,Coffee,2009,572329.8503,134870.2382
530,ANT,Netherlands Antilles,,Coffee,2009,1753.426822,264.97605
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2009,2082.115217,289.3594093
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2009,3483.940416,498.1886636
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2009,169.48952,36.07420542
554,NZL,New Zealand,Australia and New Zealand,Coffee,2009,39023.49595,11170.81339
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2009,2941.303644,2142.445498
562,NER,Niger,Sub-Saharan Africa,Coffee,2009,236.893546,77.509524
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2009,918.0192895,264.1062279
568,,"Other Europe, nes",,Coffee,2009,1964.042823,243.88075
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2009,6.615,0.892
574,NFK,Norfolk Islands,Australia and New Zealand,Coffee,2009,51.942,19.984
577,,"Other Africa, nes",,Coffee,2009,1.395,0.207
579,NOR,Norway,Europe,Coffee,2009,133530.9761,38533.36781
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2009,336.075,69.977
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2009,12.566386,1.265
585,PLW,Palau,Oceania (excl. Australia and New Zealand),Coffee,2009,450.4311521,67.03261646
586,PAK,Pakistan,Central and Southern Asia,Coffee,2009,463.376397,88.553
591,PAN,Panama,Latin America and the Caribbean,Coffee,2009,419.2121356,90.50883171
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2009,133.949,14.151
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2009,1177.018657,585.8406156
604,PER,Peru,Latin America and the Caribbean,Coffee,2009,1220.743253,478.5705925
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2009,53295.92919,36205.87597
616,POL,Poland,Europe,Coffee,2009,356118.2811,135314.2834
620,PRT,Portugal,Europe,Coffee,2009,184667.3516,48918.15805
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2009,27.676,3.987
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2009,604.339,211.194
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2009,3656.842134,522.79
642,ROU,Romania,Europe,Coffee,2009,125170.3107,35076.70775
643,RUS,Russian Federation,Europe,Coffee,2009,256435.0082,93184.58519
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2009,133.020312,616.991422
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2009,5.885,0.775
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2009,64.53259753,7.313170436
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2009,3.225,0.34
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2009,363.7765979,37.62848804
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2009,38.054,6.193
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2009,61.87969337,11.2497629
674,SMR,San Marino,Europe,Coffee,2009,295.546053,5.902
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2009,23.25517436,2.23508406
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2009,93735.47553,30886.16217
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2009,1206.753804,217.9324944
688,SRB,Serbia,Europe,Coffee,2009,53186.05165,23370.07347
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2009,1092.265765,284.1497814
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2009,890.518787,469.55925
699,IND,India,Central and Southern Asia,Coffee,2009,51712.28129,34363.11409
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2009,64194.2064,26575.26199
703,SVK,Slovakia,Europe,Coffee,2009,183209.8488,29437.08313
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2009,16301.25085,5595.70327
705,SVN,Slovenia,Europe,Coffee,2009,61994.683,26040.26263
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2009,272.817,863.87
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2009,51488.85245,21379.87124
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2009,763.1907119,209.8473605
724,ESP,Spain,Europe,Coffee,2009,619155.5849,261244.5346
736,SDN,Former Sudan,,Coffee,2009,45763.83618,28398.34961
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2009,984.885195,279.9873654
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2009,10882.95845,4031.682376
752,SWE,Sweden,Europe,Coffee,2009,345221.2235,109412.3452
757,CHE,Switzerland,Europe,Coffee,2009,374471.8835,125508.0222
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2009,63306.97133,37299.50287
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2009,193.523789,238.433
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2009,13447.45634,7514.980054
768,TGO,Togo,Sub-Saharan Africa,Coffee,2009,323.974192,84.0692415
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),Coffee,2009,0.161,0.024
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2009,45.93956148,11.98983087
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2009,789.4023741,284.8795109
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2009,32609.67241,8103.760864
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2009,26170.08789,14555.28503
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2009,46323.52712,17866.62792
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2009,78.584,18
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2009,95.407547,10.299
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),Coffee,2009,4.787,0.548
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2009,568.3497138,602.2770932
804,UKR,Ukraine,Europe,Coffee,2009,73631.14604,18641.7352
807,MKD,North Macedonia,Europe,Coffee,2009,15521.23248,6128.655587
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2009,55333.27261,20379.52469
826,GBR,United Kingdom,Europe,Coffee,2009,526982.5245,155480.0337
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2009,564.6729654,177.7606267
837,,Bunkers,,Coffee,2009,648.30047,81.940733
838,,Free Zones,,Coffee,2009,4334.398,1383.341
839,,Special Categories,,Coffee,2009,17.017106,2.741
842,USA,United States,Northern America,Coffee,2009,3819162.606,1306583.523
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2009,387.157366,355.1331935
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2009,3443.676538,1254.54273
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2009,131.274264,32.107
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2009,59525.26045,18235.19152
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),Coffee,2009,34.967,4.144
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2009,306.5901663,101.2733327
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2009,937.219605,429.7517081
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2009,1115.083276,213.1522959
899,,"Areas, nes",,Coffee,2009,166531.7152,114899.9708
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2010,682.804165,358.2458
8,ALB,Albania,Europe,Coffee,2010,18382.97728,5009.262276
10,ATA,Antarctica,,Coffee,2010,,
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2010,190811.1789,112429.3913
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),Coffee,2010,0.063,0.016
20,AND,Andorra,Europe,Coffee,2010,6750.255569,511.9273906
24,AGO,Angola,Sub-Saharan Africa,Coffee,2010,2707.194804,716.6984858
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2010,378.4064396,88.5183492
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2010,414.2274551,64.73854549
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2010,79259.6201,31146.61104
36,AUS,Australia,Australia and New Zealand,Coffee,2010,268169.2451,70891.74482
40,AUT,Austria,Europe,Coffee,2010,370331.3034,65432.96948
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2010,2532.037489,501.698516
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2010,2521.033385,396.0225365
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2010,61.99441621,14.43837429
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2010,16784.75118,7575.295136
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2010,722.4061225,138.6180629
56,BEL,Belgium,Europe,Coffee,2010,972906.715,289761.3678
60,BMU,Bermuda,Northern America,Coffee,2010,1724.760265,280.4493628
64,BTN,Bhutan,Central and Southern Asia,Coffee,2010,20.699,10.813
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2010,547.5371811,219.9552736
70,BIH,Bosnia Herzegovina,Europe,Coffee,2010,47256.78557,17813.96649
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2010,4927.758878,822.013596
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2010,25075.659,2945.372191
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2010,869.2524323,170.184001
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),Coffee,2010,313.884,193.564
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2010,281.168501,121.383
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2010,426.4433979,105.7088127
100,BGR,Bulgaria,Europe,Coffee,2010,75526.6053,24720.76151
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2010,1664.388294,1244.304212
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2010,533.812586,106.684
112,BLR,Belarus,Europe,Coffee,2010,24542.86135,3611.346719
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2010,291.289339,56.43447448
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2010,123.3988261,73.95291566
124,CAN,Canada,Northern America,Coffee,2010,1014649.231,227262.0718
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2010,1739.400238,640.1411898
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2010,373.365,52.856
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2010,184.243,38.895
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2010,396.1229532,155.4394178
148,TCD,Chad,Sub-Saharan Africa,Coffee,2010,66.285,5.386
152,CHL,Chile,Latin America and the Caribbean,Coffee,2010,38313.59647,14907.4582
156,CHN,China,China,Coffee,2010,80957.81689,34036.62026
162,CXR,Christmas Islands,,Coffee,2010,6.838,0.196
170,COL,Colombia,Latin America and the Caribbean,Coffee,2010,74790.83268,32580.74967
174,COM,Comoros,Sub-Saharan Africa,Coffee,2010,147.091708,34.303
175,MYT,Mayotte,Sub-Saharan Africa,Coffee,2010,138.198,14.4
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2010,410.0584312,64.73797958
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2010,843.413795,76.962911
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),Coffee,2010,191.706876,14.699
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2010,21986.24274,8777.497226
191,HRV,Croatia,Europe,Coffee,2010,59186.63066,20040.48074
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2010,39758.06915,17975.8608
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2010,11590.49599,2194.844801
203,CZE,Czech Republic,Europe,Coffee,2010,143845.1482,37598.96279
204,BEN,Benin,Sub-Saharan Africa,Coffee,2010,221.324416,226.0167673
208,DNK,Denmark,Europe,Coffee,2010,206190.9896,51423.32481
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2010,1995.523464,1369.230734
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2010,3598.098693,958.7410145
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2010,36877.18932,21483.9672
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2010,4137.728249,1374.74839
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2010,157.344708,19.78944
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2010,1095.208144,325.3156568
232,ERI,Eritrea,Sub-Saharan Africa,Coffee,2010,186.163,87.562
233,EST,Estonia,Europe,Coffee,2010,54208.59954,13558.94955
234,FRO,Faeroe Islands,Europe,Coffee,2010,2495.82,367.916
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,Coffee,2010,,
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2010,920.7977916,117.7259178
246,FIN,Finland,Europe,Coffee,2010,273876.3071,72071.66932
251,FRA,France,Europe,Coffee,2010,1401098.672,312604.0589
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2010,2582.43439,306.3995326
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2010,814.686994,367.173
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2010,1124.148422,234.0569978
268,GEO,Georgia,Northern Africa and Western Asia,Coffee,2010,18036.16202,9676.844004
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2010,240.183603,154.6360421
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2010,17575.27372,4126.261603
276,DEU,Germany,Europe,Coffee,2010,3455455.837,1121756.878
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2010,1498.800807,912.4557092
292,GIB,Gibraltar,Europe,Coffee,2010,451.128597,82.5485
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),Coffee,2010,139.166858,15.6903352
300,GRC,Greece,Europe,Coffee,2010,169004.209,40187.50662
304,GRL,Greenland,Northern America,Coffee,2010,3907.073567,397.9669687
308,GRD,Grenada,Latin America and the Caribbean,Coffee,2010,101.6770483,17.16241708
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2010,220.145704,16.204
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2010,508.9862702,197.2180217
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2010,128.131169,23.173
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2010,84.380201,12.5337997
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2010,19.894,1.537
336,VAT,Holy See,Europe,Coffee,2010,173.953,15.813
340,HND,Honduras,Latin America and the Caribbean,Coffee,2010,451.8693339,175.7466425
344,HKG,"China, Hong Kong SAR",China,Coffee,2010,32709.96348,6547.242813
348,HUN,Hungary,Europe,Coffee,2010,94857.47406,25970.56868
352,ISL,Iceland,Europe,Coffee,2010,13061.97787,2415.299427
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2010,33746.61551,17902.98062
364,IRN,Iran,Central and Southern Asia,Coffee,2010,10742.66926,6117.810911
368,IRQ,Iraq,Northern Africa and Western Asia,Coffee,2010,3149.992,388.746
372,IRL,Ireland,Europe,Coffee,2010,46387.68699,7946.066318
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2010,95458.91619,31812.96243
381,ITA,Italy,Europe,Coffee,2010,1308434.923,467291.8632
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2010,1485.483908,154.3065833
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2010,1723.199646,599.5724159
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2010,1438118.975,430036.5831
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2010,2841.258257,273.3709425
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2010,45259.48625,16616.2755
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2010,3165.31492,1161.527803
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2010,6063.794094,1942.7804
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2010,371031.5237,112944.0005
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2010,14682.08247,4045.466235
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2010,338.1148021,73.12873196
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2010,188.8949445,42.8369593
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2010,58283.97392,23455.6022
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2010,564.739235,79.4202014
428,LVA,Latvia,Europe,Coffee,2010,46128.10552,9625.358919
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2010,72.754482,24.866
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2010,12380.74105,5392.404933
440,LTU,Lithuania,Europe,Coffee,2010,90554.55807,14647.23401
442,LUX,Luxembourg,Europe,Coffee,2010,117735.6572,18169.74078
446,MAC,"China, Macao SAR",China,Coffee,2010,3751.640642,1076.064575
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2010,259.5611754,38.18087789
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2010,159.1829154,36.61637661
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2010,107733.2524,60546.17307
462,MDV,Maldives,Central and Southern Asia,Coffee,2010,1687.393024,107.5598482
466,MLI,Mali,Sub-Saharan Africa,Coffee,2010,1050.624862,294.7200672
470,MLT,Malta,Europe,Coffee,2010,2525.252332,317.3945067
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2010,258.789523,175.4216133
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2010,1708.950757,345.1677556
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2010,74293.58196,25511.17088
490,,"Other Asia, nes",,Coffee,2010,70618.74709,18070.95426
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2010,199.197644,25.084
498,MDA,Moldova,Europe,Coffee,2010,6083.389886,889.3508161
499,MNE,Montenegro,Europe,Coffee,2010,29789.17646,11714.98368
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2010,63830.53772,32683.03763
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2010,957.1022501,149.4713791
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2010,6508.039208,2699.556078
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2010,8361.565436,1647.248778
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2010,0.151,0.005
524,NPL,Nepal,Central and Southern Asia,Coffee,2010,268.5012375,75.49063575
528,NLD,Netherlands,Europe,Coffee,2010,678181.4385,146459.6809
530,ANT,Netherlands Antilles,,Coffee,2010,1733.44204,286.627
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2010,1760.786718,195.7326988
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2010,2679.843371,383.9594923
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2010,353.9749934,81.0085894
554,NZL,New Zealand,Australia and New Zealand,Coffee,2010,42869.76527,10455.80157
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2010,2912.251873,2137.550393
562,NER,Niger,Sub-Saharan Africa,Coffee,2010,529.620147,171.853067
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2010,1351.136562,785.9490109
568,,"Other Europe, nes",,Coffee,2010,24711.885,3504.612
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2010,6.247266,0.243
574,NFK,Norfolk Islands,Australia and New Zealand,Coffee,2010,17.048742,1.507
577,,"Other Africa, nes",,Coffee,2010,2.467,0.307
579,NOR,Norway,Europe,Coffee,2010,183413.5186,41671.00603
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2010,336.324772,77.199954
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2010,46.6,7.048
585,PLW,Palau,Oceania (excl. Australia and New Zealand),Coffee,2010,436.6775,69.5723306
586,PAK,Pakistan,Central and Southern Asia,Coffee,2010,888.8868864,166.1943634
591,PAN,Panama,Latin America and the Caribbean,Coffee,2010,696.7214694,186.4176141
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2010,505.1264,75.128
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2010,1672.711285,719.1626182
604,PER,Peru,Latin America and the Caribbean,Coffee,2010,1057.216507,264.632352
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2010,52787.07947,32041.76752
616,POL,Poland,Europe,Coffee,2010,404349.8717,143737.969
620,PRT,Portugal,Europe,Coffee,2010,200450.8321,50177.40929
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2010,78.508,10.042
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2010,55.185,13.249
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2010,5573.505623,890.281258
642,ROU,Romania,Europe,Coffee,2010,161370.244,38176.47863
643,RUS,Russian Federation,Europe,Coffee,2010,344933.1633,105342.1625
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2010,215.1591463,327.5149007
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2010,6.431226,1.0905
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2010,131.3641506,13.99413639
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2010,1.913,0.28
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2010,490.8898123,45.51186232
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2010,51.134,6.535
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2010,102.433635,11.43575387
674,SMR,San Marino,Europe,Coffee,2010,402.725,8.712
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2010,119.922108,27.4985206
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2010,132915.8361,39491.92913
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2010,1209.269175,337.4440338
688,SRB,Serbia,Europe,Coffee,2010,57577.06927,23449.94929
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2010,1278.620352,253.8691776
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2010,84.753088,13.10678
699,IND,India,Central and Southern Asia,Coffee,2010,58847.51091,40188.39989
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2010,67642.23088,24457.75613
703,SVK,Slovakia,Europe,Coffee,2010,167632.4741,36421.71394
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2010,9690.622242,4047.638941
705,SVN,Slovenia,Europe,Coffee,2010,79572.35497,30170.79556
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2010,101.084,487.466
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2010,63777.4528,26586.79484
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2010,1418.204722,212.6222233
724,ESP,Spain,Europe,Coffee,2010,733577.3143,265674.2935
736,SDN,Former Sudan,,Coffee,2010,61155.994,38207.90598
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2010,271.040539,40.5656129
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2010,3968.484158,1331.397318
752,SWE,Sweden,Europe,Coffee,2010,438584.7391,114591.3804
757,CHE,Switzerland,Europe,Coffee,2010,518602.2265,141179.2839
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2010,60099.9045,30507.26183
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2010,48.897413,39.706
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2010,27267.02596,15185.8664
768,TGO,Togo,Sub-Saharan Africa,Coffee,2010,609.510485,149.6397382
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2010,69.49933064,8.536598695
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2010,897.782566,272.4775121
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2010,37277.55683,8204.0299
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2010,26629.68205,13808.78679
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2010,65634.88752,21611.85774
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2010,114.97,20.414
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2010,222.731,23.541
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),Coffee,2010,25.441,1.864
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2010,3812.923099,2228.881373
804,UKR,Ukraine,Europe,Coffee,2010,88471.70559,21295.76098
807,MKD,North Macedonia,Europe,Coffee,2010,18502.05861,7011.637889
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2010,46091.62089,23624.32616
826,GBR,United Kingdom,Europe,Coffee,2010,691773.6687,181294.1579
