Importer M.49,Importer ISO3,Importer,Importer region,Resource,Year,Value (1000USD),Weight (1000kg)
470,MLT,Malta,Europe,Coffee,2001,1049.215582,231.0689073
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2001,23.848,13.387
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2001,443.8445919,196.8459091
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2001,12588.18222,15254.97055
490,,"Other Asia, nes",,Coffee,2001,16232.69509,7311.94435
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2001,211.1714716,71.08739002
498,MDA,Moldova,Europe,Coffee,2001,2330.901858,421.071837
500,MSR,Montserrat,Latin America and the Caribbean,Coffee,2001,0.103,0.06
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2001,20548.62186,30799.56577
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2001,1944.403647,1028.387692
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2001,4154.128035,4067.006951
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2001,2387.411567,978.326995
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2001,75.29,45.89
524,NPL,Nepal,Central and Southern Asia,Coffee,2001,13.837,3.302
527,,"Oceania, nes",,Coffee,2001,18,36
528,NLD,Netherlands,Europe,Coffee,2001,271273.7231,162911.8361
530,ANT,Netherlands Antilles,,Coffee,2001,1828.004708,726.684
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2001,483.808,280.956
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2001,1151.235297,522.5705946
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2001,6.207,0.973
554,NZL,New Zealand,Australia and New Zealand,Coffee,2001,17008.10496,6919.008946
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2001,2758.78932,1961.343968
562,NER,Niger,Sub-Saharan Africa,Coffee,2001,87.2564603,59.1135432
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2001,405.889317,428.3566686
568,,"Other Europe, nes",,Coffee,2001,45.8,9.739
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2001,4.425,0.908
574,NFK,Norfolk Islands,Australia and New Zealand,Coffee,2001,15.646,2.469
577,,"Other Africa, nes",,Coffee,2001,31.543192,16.8
579,NOR,Norway,Europe,Coffee,2001,50310.89357,36037.02491
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),Coffee,2001,0.068,0.01
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2001,70.475,22.142
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2001,1.299,0.813
586,PAK,Pakistan,Central and Southern Asia,Coffee,2001,118.769,113.134
591,PAN,Panama,Latin America and the Caribbean,Coffee,2001,2513.33798,1689.424646
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2001,156.39,62.168
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2001,484.8626537,615.6194825
604,PER,Peru,Latin America and the Caribbean,Coffee,2001,414.0541429,167.8688371
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2001,8930.503261,7470.804708
616,POL,Poland,Europe,Coffee,2001,84348.1232,92508.82897
620,PRT,Portugal,Europe,Coffee,2001,66432.25011,42103.14775
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2001,32.782,6.21
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2001,49.244,24.436
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2001,1098.735257,497.2571594
637,,"North America and Central America, nes",,Coffee,2001,13.242,2.361
642,ROU,Romania,Europe,Coffee,2001,44122.48865,27832.98646
643,RUS,Russian Federation,Europe,Coffee,2001,38168.11958,22570.27381
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2001,684.301,1060.959
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2001,1268.817,2117.143
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2001,28.22861094,5.372
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2001,324.413,94.187
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2001,144.245651,27.15191507
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2001,30.444,4.2
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2001,44.98180087,11.55703274
674,SMR,San Marino,Europe,Coffee,2001,4.935441,0.166
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2001,5.41813115,0.638952812
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2001,50672.63556,27160.22393
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2001,375.3316718,369.4436
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2001,215.958034,119.2868853
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2001,371.833176,364.145
699,IND,India,Central and Southern Asia,Coffee,2001,2815.559041,2304.589701
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2001,35937.44858,44197.4915
703,SVK,Slovakia,Europe,Coffee,2001,17266.04646,11071.83221
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2001,7456.380628,5219.770597
705,SVN,Slovenia,Europe,Coffee,2001,20471.335,16349.48751
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2001,208.145,873.308
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2001,15417.119,15899.30512
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2001,69.9367222,41.9202843
724,ESP,Spain,Europe,Coffee,2001,231564.7629,203438.1043
732,ESH,Western Sahara,Northern Africa and Western Asia,Coffee,2001,12.672,10.704
736,SDN,Former Sudan,,Coffee,2001,11976.05532,9187.548836
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2001,111.021,44.814
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2001,3061.3021,1773.904
752,SWE,Sweden,Europe,Coffee,2001,146054.6291,98802.97039
757,CHE,Switzerland,Europe,Coffee,2001,156568.3248,129444.5956
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2001,55723.45755,41544.3045
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2001,4.124,0.628
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2001,2005.523162,508.0613237
768,TGO,Togo,Sub-Saharan Africa,Coffee,2001,23.5259873,17.30486918
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),Coffee,2001,17.506,19.408
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2001,5.497,1.634
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2001,265.6981966,147.5065999
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2001,14392.65268,10839.226
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2001,14090.72862,12537.97067
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2001,13585.70107,11017.92612
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2001,270.979,132.273
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2001,7.13,1.698
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),Coffee,2001,120.038,62.273
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2001,33.30686633,15.08478309
804,UKR,Ukraine,Europe,Coffee,2001,22997.86979,11975.56503
807,MKD,North Macedonia,Europe,Coffee,2001,6211.878407,6211.169956
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2001,8250.8374,11629.526
826,GBR,United Kingdom,Europe,Coffee,2001,214189.7473,134289.4501
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2001,4257.090884,4664.061984
837,,Bunkers,,Coffee,2001,319.506,48.999
838,,Free Zones,,Coffee,2001,1254.545,1403.383
842,USA,United States,Northern America,Coffee,2001,1528727.5,978135.048
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2001,100.0616937,90.4556989
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2001,2239.893747,1756.497084
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2001,71.508677,17.342
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2001,450.5099502,229.8813612
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),Coffee,2001,8.82,1.4
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2001,96.581214,52.275213
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2001,1906.8866,1989.536
891,SCG,Serbia and Montenegro,,Coffee,2001,46018.77774,36589.06225
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2001,236.7336223,85.1687988
899,,"Areas, nes",,Coffee,2001,44484.61493,38262.94309
4,AFG,Afghanistan,Central and Southern Asia,Coffee,2002,25.566651,3.76
8,ALB,Albania,Europe,Coffee,2002,4730.495457,3838.587641
12,DZA,Algeria,Northern Africa and Western Asia,Coffee,2002,53954.61273,89445.78166
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),Coffee,2002,21.411,19.574
20,AND,Andorra,Europe,Coffee,2002,1645.032817,598.0766169
24,AGO,Angola,Sub-Saharan Africa,Coffee,2002,868.026429,389.892
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,Coffee,2002,18.988097,2.782
31,AZE,Azerbaijan,Northern Africa and Western Asia,Coffee,2002,245.2818288,58.48651077
32,ARG,Argentina,Latin America and the Caribbean,Coffee,2002,18892.9557,25688.40736
36,AUS,Australia,Australia and New Zealand,Coffee,2002,51577.54965,33534.69208
40,AUT,Austria,Europe,Coffee,2002,139552.764,112817.2896
44,BHS,Bahamas,Latin America and the Caribbean,Coffee,2002,2654.276149,2370.600344
48,BHR,Bahrain,Northern Africa and Western Asia,Coffee,2002,842.3126764,225.6503744
50,BGD,Bangladesh,Central and Southern Asia,Coffee,2002,88.4632291,46.1399921
51,ARM,Armenia,Northern Africa and Western Asia,Coffee,2002,8621.255809,10344.07514
52,BRB,Barbados,Latin America and the Caribbean,Coffee,2002,544.5136338,225.7917128
56,BEL,Belgium,Europe,Coffee,2002,295155.9909,245121.2754
60,BMU,Bermuda,Northern America,Coffee,2002,295.051954,74.917
64,BTN,Bhutan,Central and Southern Asia,Coffee,2002,,
68,BOL,Bolivia,Latin America and the Caribbean,Coffee,2002,77.2639084,35.24781342
70,BIH,Bosnia Herzegovina,Europe,Coffee,2002,4694.657204,1626.645
72,BWA,Botswana,Sub-Saharan Africa,Coffee,2002,3488.078314,1579.833055
76,BRA,Brazil,Latin America and the Caribbean,Coffee,2002,1806.893546,301.1960274
84,BLZ,Belize,Latin America and the Caribbean,Coffee,2002,81.95196,40.6902297
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),Coffee,2002,5.894,1.444
92,VGB,British Virgin Islands,Latin America and the Caribbean,Coffee,2002,213.82447,206.942
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),Coffee,2002,184.3815387,82.9180673
100,BGR,Bulgaria,Europe,Coffee,2002,13701.01525,15174.4234
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),Coffee,2002,647.38043,284.35
108,BDI,Burundi,Sub-Saharan Africa,Coffee,2002,17.051,18.13
112,BLR,Belarus,Europe,Coffee,2002,1699.756834,561.6254929
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),Coffee,2002,95.1370159,107.2695756
120,CMR,Cameroon,Sub-Saharan Africa,Coffee,2002,487.7220007,105.0633055
124,CAN,Canada,Northern America,Coffee,2002,330530.9644,181898.9501
132,CPV,Cabo Verde,Sub-Saharan Africa,Coffee,2002,583.4973419,475.0013577
136,CYM,Cayman Islands,Latin America and the Caribbean,Coffee,2002,232.994759,23.298
140,CAF,Central African Republic,Sub-Saharan Africa,Coffee,2002,145.881,124.685
144,LKA,Sri Lanka,Central and Southern Asia,Coffee,2002,157.0451836,35.09360969
148,TCD,Chad,Sub-Saharan Africa,Coffee,2002,12.273,6.8
152,CHL,Chile,Latin America and the Caribbean,Coffee,2002,11584.17714,8577.042146
156,CHN,China,China,Coffee,2002,8800.705783,7145.503857
170,COL,Colombia,Latin America and the Caribbean,Coffee,2002,4171.358518,4736.981416
174,COM,Comoros,Sub-Saharan Africa,Coffee,2002,84.996,92.855
175,MYT,Mayotte,Sub-Saharan Africa,Coffee,2002,206.6452673,60.09849825
178,COG,"Congo, Republic",Sub-Saharan Africa,Coffee,2002,339.305473,137.72
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,Coffee,2002,535.18,425.556
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),Coffee,2002,54.969,11.47
188,CRI,Costa Rica,Latin America and the Caribbean,Coffee,2002,995.8933536,666.4014124
191,HRV,Croatia,Europe,Coffee,2002,24135.42343,18641.32816
192,CUB,Cuba,Latin America and the Caribbean,Coffee,2002,2797.202396,1853.131312
196,CYP,Cyprus,Northern Africa and Western Asia,Coffee,2002,2777.745949,2180.933541
203,CZE,Czech Republic,Europe,Coffee,2002,28169.1728,26535.21488
204,BEN,Benin,Sub-Saharan Africa,Coffee,2002,57.7304432,18.84592715
208,DNK,Denmark,Europe,Coffee,2002,63984.97697,55133.35598
212,DMA,Dominica,Latin America and the Caribbean,Coffee,2002,101.126478,85.3720034
214,DOM,Dominican Republic,Latin America and the Caribbean,Coffee,2002,676.8130644,405.7738705
218,ECU,Ecuador,Latin America and the Caribbean,Coffee,2002,3144.038714,4124.855892
222,SLV,El Salvador,Latin America and the Caribbean,Coffee,2002,531.212051,284.9147974
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,Coffee,2002,11.732724,3.914
231,ETH,Ethiopia,Sub-Saharan Africa,Coffee,2002,181.2981975,171.153947
232,ERI,Eritrea,Sub-Saharan Africa,Coffee,2002,2464.99618,5225.662
233,EST,Estonia,Europe,Coffee,2002,24396.43826,9779.086026
234,FRO,Faeroe Islands,Europe,Coffee,2002,1067.522756,316.3788049
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,Coffee,2002,70.886,113.165
239,SGS,South Georgia and the South Sandwich Islands,,Coffee,2002,48.625,24.2
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2002,423.8025475,106.3835953
246,FIN,Finland,Europe,Coffee,2002,70708.54743,59414.6964
251,FRA,France,Europe,Coffee,2002,458135.5565,331124.5047
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2002,1298.510292,492.5993876
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2002,1147.704796,930.488
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2002,226.1695857,83.6174663
268,GEO,Georgia,Northern Africa and Western Asia,Coffee,2002,4194.701245,4888.32081
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2002,52.663594,39.67
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2002,137.99,58.202
276,DEU,Germany,Europe,Coffee,2002,1070763.523,930178.0577
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2002,398.904819,306.916598
292,GIB,Gibraltar,Europe,Coffee,2002,207.656425,329.5483
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),Coffee,2002,60.487,10.075
300,GRC,Greece,Europe,Coffee,2002,51179.51577,45022.40518
304,GRL,Greenland,Northern America,Coffee,2002,584.507742,117.7044491
308,GRD,Grenada,Latin America and the Caribbean,Coffee,2002,63.5284845,17.02052083
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2002,41.58774,10.526
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2002,608.48013,762.721015
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2002,52.0620528,22.8881193
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2002,45.4913392,40.8877292
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2002,41.586,53.866
336,VAT,Holy See,Europe,Coffee,2002,238.088981,59.4
340,HND,Honduras,Latin America and the Caribbean,Coffee,2002,143.4677033,222.1279149
344,HKG,"China, Hong Kong SAR",China,Coffee,2002,11700.22784,4821.418344
348,HUN,Hungary,Europe,Coffee,2002,20314.18258,22633.75246
352,ISL,Iceland,Europe,Coffee,2002,6380.359317,2478.110874
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2002,4472.569831,5348.297784
364,IRN,Iran,Central and Southern Asia,Coffee,2002,1740.924587,2182.42663
368,IRQ,Iraq,Northern Africa and Western Asia,Coffee,2002,94.119,82.026
372,IRL,Ireland,Europe,Coffee,2002,14268.7835,5103.914739
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2002,28993.68659,20083.66266
381,ITA,Italy,Europe,Coffee,2002,373931.9932,352088.0844
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2002,305.0662635,150.0286904
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2002,774.7343484,502.5158702
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2002,523084.7745,387924.8137
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2002,465.7937005,127.463283
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2002,9318.250798,11838.35609
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2002,2053.585812,4288.36318
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2002,6836.145201,5303.831
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2002,61352.32692,61195.93393
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2002,4733.050067,3751.091
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2002,59.22233948,22.61503771
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2002,122.87,126.213
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2002,11873.78522,15606.63882
428,LVA,Latvia,Europe,Coffee,2002,16044.41664,6262.753453
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2002,25.6418,3.537
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2002,295.535433,250.678
440,LTU,Lithuania,Europe,Coffee,2002,28098.69147,11325.83561
442,LUX,Luxembourg,Europe,Coffee,2002,46886.89896,10482.81741
446,MAC,"China, Macao SAR",China,Coffee,2002,785.3515782,570.4033227
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2002,117.0152837,27.55139892
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2002,51.5057205,64.7252625
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2002,21975.91815,27786.81817
462,MDV,Maldives,Central and Southern Asia,Coffee,2002,383.4729678,42.71832755
466,MLI,Mali,Sub-Saharan Africa,Coffee,2002,118.782074,70.40541
470,MLT,Malta,Europe,Coffee,2002,1121.289987,219.78908
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2002,36.9273446,80.60847675
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2002,480.042334,199.6802884
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2002,9589.220863,11619.68119
490,,"Other Asia, nes",,Coffee,2002,14602.17273,7824.102543
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2002,36.676,38.325
498,MDA,Moldova,Europe,Coffee,2002,1989.405617,279.3692165
500,MSR,Montserrat,Latin America and the Caribbean,Coffee,2002,0.008,0.005
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2002,20368.35979,31030.40484
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2002,269.683632,83.8268521
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2002,1903.088916,1978.639826
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2002,1690.851987,747.1340097
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2002,188.64851,81.476
524,NPL,Nepal,Central and Southern Asia,Coffee,2002,3.831592,5.104
528,NLD,Netherlands,Europe,Coffee,2002,239824.9551,161540.8568
530,ANT,Netherlands Antilles,,Coffee,2002,1479.631614,420.042
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2002,379.372,90.99053
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2002,1113.12796,532.1128716
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2002,13.135,1.175
554,NZL,New Zealand,Australia and New Zealand,Coffee,2002,13761.44828,6267.634341
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2002,1786.170147,3371.734264
562,NER,Niger,Sub-Saharan Africa,Coffee,2002,134.35497,100.89662
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2002,663.846759,610.1527027
568,,"Other Europe, nes",,Coffee,2002,19.210653,45.455
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2002,4.422,1.78
574,NFK,Norfolk Islands,Australia and New Zealand,Coffee,2002,8.048,1.868
579,NOR,Norway,Europe,Coffee,2002,46391.96066,36298.4298
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2002,138.578,13.278
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2002,2.719326,1.695
586,PAK,Pakistan,Central and Southern Asia,Coffee,2002,107.849183,123.478
591,PAN,Panama,Latin America and the Caribbean,Coffee,2002,2012.897955,1704.678565
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2002,149.2005426,42.46001597
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2002,241.233853,380.19101
604,PER,Peru,Latin America and the Caribbean,Coffee,2002,351.9554537,161.2522291
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2002,14951.29918,15190.80681
616,POL,Poland,Europe,Coffee,2002,82083.29134,84180.80284
620,PRT,Portugal,Europe,Coffee,2002,56815.43968,45219.04155
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2002,8.098,1.358
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2002,19.969,10.418
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2002,1465.007542,570.3166116
642,ROU,Romania,Europe,Coffee,2002,33050.9571,29394.09586
643,RUS,Russian Federation,Europe,Coffee,2002,39615.81706,24907.47802
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2002,20.20609503,22.45844031
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2002,1921.557,4668.4
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2002,49.4378877,7.980512497
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2002,41.953,33.874
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2002,158.4888095,24.44754822
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2002,32.099,4.3
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2002,42.0956349,9.07056967
674,SMR,San Marino,Europe,Coffee,2002,31.616247,0.91
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2002,57.90569673,52.75834933
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2002,45920.6175,29087.19407
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2002,266.1020687,110.6376893
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2002,330.9170108,160.4986986
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2002,952.575404,1383.185
699,IND,India,Central and Southern Asia,Coffee,2002,1888.871688,3933.790427
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2002,37163.36545,41683.30979
703,SVK,Slovakia,Europe,Coffee,2002,13845.1244,10225.22964
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2002,3991.756802,3322.923687
705,SVN,Slovenia,Europe,Coffee,2002,23202.69968,26522.21742
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2002,16.568,86.001
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2002,16079.84239,16638.15255
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2002,41.52503837,12.07845926
724,ESP,Spain,Europe,Coffee,2002,221124.7329,208463.3398
736,SDN,Former Sudan,,Coffee,2002,13953.07149,10882.1657
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2002,66.12,25.641
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2002,6406.7196,5500.069
752,SWE,Sweden,Europe,Coffee,2002,123215.671,92276.16936
757,CHE,Switzerland,Europe,Coffee,2002,129609.7037,111017.999
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2002,31045.93068,21945.14994
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2002,0.416,0.068
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2002,2337.044752,986.8489772
768,TGO,Togo,Sub-Saharan Africa,Coffee,2002,117.7681928,135.4296266
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),Coffee,2002,45.36,41.468
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2002,4.859,1.856
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2002,99.06084618,31.81381415
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2002,11555.58499,9362.904
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2002,9687.490844,11975.13297
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2002,13016.75728,14413.05571
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2002,27.178708,12.69
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2002,13.607118,3.82892
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),Coffee,2002,185.255,96.97
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2002,110.7728519,46.11965569
804,UKR,Ukraine,Europe,Coffee,2002,20667.00535,11081.996
807,MKD,North Macedonia,Europe,Coffee,2002,6403.365502,6452.981149
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2002,7975.167225,11714.981
826,GBR,United Kingdom,Europe,Coffee,2002,200705.3728,149117.2687
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2002,195.5977898,191.6379701
837,,Bunkers,,Coffee,2002,399.113778,59.316
838,,Free Zones,,Coffee,2002,356.106,259.482
842,USA,United States,Northern America,Coffee,2002,1639362.083,1149609.524
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2002,154.8064563,119.4152339
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2002,1138.154411,1257.258072
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2002,90.339324,10.189
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2002,632.532809,213.7769184
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),Coffee,2002,27.224,4.607
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2002,179.222416,144.5542335
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2002,1262.851,2388.413
891,SCG,Serbia and Montenegro,,Coffee,2002,45751.06471,39551.63646
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2002,355.67477,122.0100401
899,,"Areas, nes",,Coffee,2002,29296.25736,25353.66645
